"Date","Customer.ID","Rgn","Item","Sum.of.angels","Punching.holes","Surface.treatment","Open","Weight","Strip.thickness","Tolerance","Steel.grade","Meters","Revenue","Raw.material.cost","Total.costs","Complexity_Angels_Thickness","Difficulty_Thickness","Complexity_Tolerance","profit_loss","Margin","Costs_per_Meter"
2017-05-16,"4462654","IT","SECTION_022063-2",1091,"No","No","No",47335.5,2,4,"WB",10000,63057.8,32380.13,45245.61,"medium complex","low","high",17812.19,0.28247401590287,4.524561
2017-05-16,"4462654","IT","SECTION_0220001-2.7",1087,"No","No","No",47307.24,2.7,4,"WB",6000,66549.6,32212.52,46055.42,"medium complex","low","high",20494.18,0.3079534662868,7.67590333333333
2017-09-25,"44144161","DE","SECTION_0205079-4_004",360,"No","Yes","No",66264,3,4,"WB",12000,73574.28,40654.23,52961.08,"not complex","medium","high",20613.2,0.280168558904008,4.41342333333333
2017-09-29,"4414565","FR","SECTION_0017540-1.2",183,"No","Yes","Yes",3985.582,1.2,4,"CRNI",3003,18293.69,5806,10279.32,"not complex","medium","high",8014.37,0.438094774755667,3.42301698301698
2017-09-25,"62869","AT","SECTION_0016979-1.5",540,"Yes","Yes","Yes",7347.6,1.5,4,"EVZ",2000,77680.6,5975.32,34307.16,"not complex","medium","high",43373.44,0.558356140400563,17.15358
2017-09-25,"62869","AT","SECTION_0016979-1.5",540,"Yes","Yes","Yes",7347.6,1.5,4,"EVZ",2000,77680.6,5975.32,34307.16,"not complex","medium","high",43373.44,0.558356140400563,17.15358
2017-09-25,"62869","AT","SECTION_0016979-1.5",540,"Yes","Yes","Yes",7347.6,1.5,4,"EVZ",2000,77680.6,5975.32,34307.16,"not complex","medium","high",43373.44,0.558356140400563,17.15358
2017-09-25,"446448144","DE","SECTION_0216220-2.5",270,"Yes","Yes","Yes",4150.687,2.5,4,"WB",3000,8657.61,2697.93,7398.47,"not complex","low","high",1259.14,0.145437366663548,2.46615666666667
2017-09-25,"4455786","SI","SECTION_0217249-1.5",360,"No","Yes","No",44980.5,1.5,4,"FVZ",20000,48269,32751.32,43259.95,"not complex","medium","high",5009.05,0.103773643539332,2.1629975
2017-09-25,"4414576","FR","SECTION_0010404-4",310,"Yes","No","Yes",6964.913,3,4,"WB",3500,12149.41,4101.38,10164.17,"not complex","medium","high",1985.24,0.163402173438875,2.90404857142857
2017-09-25,"4414576","FR","SECTION_0010404-4",310,"Yes","No","Yes",6964.913,3,4,"WB",3500,12149.41,4101.38,10164.17,"not complex","medium","high",1985.24,0.163402173438875,2.90404857142857
2017-09-25,"4435144","IT","SECTION_0015686-2",540,"No","No","Yes",25905,2,4,"WB",10000,38512.5,15976.84,24663.49,"not complex","low","high",13849.01,0.359597792924375,2.466349
2017-09-25,"4435144","IT","SECTION_0015686-2",540,"No","No","Yes",25905,2,4,"WB",10000,38512.5,15976.84,24663.49,"not complex","low","high",13849.01,0.359597792924375,2.466349
2017-09-25,"44124446","DE","SECTION_0014579-2",559,"Yes","No","Yes",3184,2,4,"CRNI",2000,21284.92,4570.14,11629.42,"not complex","low","high",9655.5,0.453631021399188,5.81471
2017-09-25,"4414576","FR","SECTION_0009690-4",86,"Yes","No","Yes",3534.855,3,4,"WB",3800,8156.43,2168.17,7940.34,"not complex","medium","high",216.09,0.0264932084257451,2.08956315789474
2017-09-25,"4414576","FR","SECTION_0009690-4",86,"Yes","No","Yes",3534.855,3,4,"WB",3800,8156.43,2168.17,7940.34,"not complex","medium","high",216.09,0.0264932084257451,2.08956315789474
2017-09-26,"4441475","PL","SECTION_0225012-1.5",540,"Yes","No","No",14318.4,1.5,4,"FVZ",8000,42476.72,10818.74,32760.43,"not complex","medium","high",9716.29,0.228743886062766,4.09505375
2017-09-26,"4441475","PL","SECTION_0225012-1.5",540,"Yes","No","No",14318.4,1.5,4,"FVZ",8000,40669.2,10818.74,31506.31,"not complex","medium","high",9162.89,0.225302931948501,3.93828875
2017-09-26,"4441475","PL","SECTION_0225012-1.5",540,"Yes","No","No",14318.4,1.5,4,"FVZ",8000,39354.64,10818.74,30523.79,"not complex","medium","high",8830.85,0.224391583813243,3.81547375
2017-09-26,"4441475","PL","SECTION_0225012-1.5",540,"Yes","No","No",14318.4,1.5,4,"FVZ",8000,36396.88,10818.74,28371.36,"not complex","medium","high",8025.52,0.220500218700064,3.54642
2017-09-26,"4441475","PL","SECTION_0225012-1.5",540,"Yes","No","No",14318.4,1.5,4,"FVZ",8000,34260.72,10818.74,26789.36,"not complex","medium","high",7471.36,0.218073642351941,3.34867
2017-09-26,"4441475","PL","SECTION_0225012-1.5",540,"Yes","No","No",14318.4,1.5,4,"FVZ",8000,34260.72,10818.74,26789.71,"not complex","medium","high",7471.01,0.218063426571304,3.34871375
2017-09-26,"4414436","DE","SECTION_0214247-1.4_002",958,"No","Yes","Yes",5918.115,1.4,4,"FVZ",3000,10906.74,4445.75,8613.91,"not complex","medium","high",2292.83,0.210221386042025,2.87130333333333
2017-09-26,"4414436","DE","SECTION_0214247-1.4_004",958,"No","Yes","Yes",5918.115,1.4,4,"FVZ",3000,10906.74,4445.75,8613.91,"not complex","medium","high",2292.83,0.210221386042025,2.87130333333333
2017-09-26,"4414436","DE","SECTION_0214247-1.4_004",958,"No","Yes","Yes",5918.115,1.4,4,"FVZ",3000,10906.74,4445.75,8613.91,"not complex","medium","high",2292.83,0.210221386042025,2.87130333333333
2017-09-26,"4428957","SE","SECTION_0017242-1",1128,"No","No","Yes",38885.76,1,4,"KB",8600,61560.43,26922.28,43353.53,"little complex","medium","high",18206.9,0.295756543610888,5.04110813953488
2017-09-26,"4428957","SE","SECTION_0017242-1",1128,"No","No","Yes",38885.76,1,4,"KB",8600,84700.8,26922.28,53633.81,"little complex","medium","high",31066.99,0.366785083493899,6.23648953488372
2017-09-26,"4428957","SE","SECTION_0017242-1",1128,"No","No","Yes",38885.76,1,4,"KB",8600,84700.8,26922.28,53633.81,"little complex","medium","high",31066.99,0.366785083493899,6.23648953488372
2017-09-26,"4428957","SE","SECTION_001723-2",540,"Yes","No","No",28825.2,2,4,"WB",10200,44206.19,17774.43,34251.12,"not complex","low","high",9955.07,0.225196290383768,3.35795294117647
2017-09-26,"4428957","SE","SECTION_001723-2",540,"No","No","No",28825.2,2,4,"WB",10200,68613.87,17774.43,50536.9,"not complex","low","high",18076.97,0.263459414255456,4.95459803921569
2017-09-26,"4428957","SE","SECTION_001723-2",540,"No","No","No",28825.2,2,4,"WB",10200,40539.8,17774.43,31645.92,"not complex","low","high",8893.88,0.219386380791223,3.10254117647059
2017-09-26,"44621441","US","SECTION_0220191-5",865,"No","Yes","Yes",232539.337,5,4,"WB",13746.1,281778.22,150622.32,207367.29,"complex","high","high",74410.93,0.264076229880365,15.0855362611941
2017-09-26,"44621441","US","SECTION_0220191-5",865,"No","Yes","Yes",232539.337,5,4,"WB",13746.1,258976.27,150622.32,203827.71,"complex","high","high",55148.56,0.212948313758631,14.8280392256713
2017-09-26,"44621441","US","SECTION_0221694-5",452,"No","Yes","Yes",105455.393,5,4,"WB",4938.9,109680.93,68305.43,88154.31,"little complex","high","high",21526.62,0.196265841290733,17.8489764927413
2017-09-26,"4435441","AT","SECTION_021321-4",988,"No","No","No",238326,3,4,"WB",27500,220009.08,148672.28,182009.6,"little complex","medium","high",37999.48,0.172717780557057,6.61853090909091
2017-09-26,"4435441","AT","SECTION_021321-4",988,"No","No","No",238326,3,4,"WB",27500,220009.08,148672.28,182009.6,"little complex","medium","high",37999.48,0.172717780557057,6.61853090909091
2017-09-26,"4435441","AT","SECTION_0010886-4",360,"No","No","Yes",94959.488,3,4,"WB",12700,84648.42,61702.83,80038.12,"not complex","medium","high",4610.3,0.0544640998615214,6.30221417322835
2017-09-27,"44144899","SE","SECTION_0001664-1.5",406,"No","No","Yes",8725.275,1.5,4,"FVZ",13000,16154.71,6590.22,11016.19,"not complex","medium","high",5138.52,0.318081847337402,0.847399230769231
2017-09-27,"4456448","IT","SECTION_0214278-4",720,"No","Yes","No",26069.85,3,4,"WB",6000,36910.38,16804.98,26345.68,"little complex","medium","high",10564.7,0.286225717535284,4.39094666666667
2017-09-29,"692444","DE","SECTION_0212562-1.5",360,"Yes","No","Yes",13600.125,1.5,4,"KB",16500,21742.42,9271.36,18168.55,"not complex","medium","high",3573.87,0.164373147055388,1.10112424242424
2017-09-29,"692444","DE","SECTION_0212562-1.5",360,"Yes","No","Yes",13600.125,1.5,4,"KB",16500,21610.91,9271.36,18168.55,"not complex","medium","high",3442.36,0.159288063297658,1.10112424242424
2017-09-27,"4412627","DE","SECTION_0017000-1",270,"Yes","Yes","Yes",4029,1,4,"CRNI",15000,20770.89,5226.15,13849.1,"not complex","medium","high",6921.79,0.333244747817739,0.923273333333333
2017-09-27,"4412627","DE","SECTION_0017000-1",270,"Yes","Yes","Yes",4029,1,4,"CRNI",15000,20770.89,5226.15,13849.1,"not complex","medium","high",6921.79,0.333244747817739,0.923273333333333
2017-09-27,"4456152","PL","SECTION_0011405-4",510,"Yes","No","Yes",40035,4,1,"FVZ",3000,61712.43,28545.3,41684.69,"not complex","high","low",20027.74,0.324533323351552,13.8948966666667
2017-09-27,"4456152","PL","SECTION_0011405-4",510,"Yes","No","Yes",40035,4,1,"FVZ",3000,61712.43,28545.3,41684.69,"not complex","high","low",20027.74,0.324533323351552,13.8948966666667
2017-09-27,"4456152","PL","SECTION_0011405-4",510,"Yes","No","Yes",40035,4,1,"FVZ",3000,61712.43,28545.3,41684.69,"not complex","high","low",20027.74,0.324533323351552,13.8948966666667
2017-09-27,"4456152","PL","SECTION_0011405-4",510,"Yes","No","Yes",40035,4,1,"FVZ",3000,61712.43,28545.3,41684.69,"not complex","high","low",20027.74,0.324533323351552,13.8948966666667
2017-09-27,"4456152","PL","SECTION_0011405-4",510,"Yes","No","Yes",40035,4,1,"FVZ",3000,61712.43,28545.3,41684.69,"not complex","high","low",20027.74,0.324533323351552,13.8948966666667
2017-09-27,"649244","SE","SECTION_020137-0.8_008",1465,"Yes","No","Yes",5827.2,0.8,4,"FVZ",3200,20079.9,0.06,10786.44,"little complex","medium","high",9293.46,0.462824018047899,3.3707625
2017-09-27,"649244","SE","SECTION_020137-0.8_009",1465,"Yes","No","Yes",5827.2,0.8,4,"FVZ",3200,20079.9,0.06,10786.44,"little complex","medium","high",9293.46,0.462824018047899,3.3707625
2017-09-27,"649244","SE","SECTION_020137-0.8_010",1465,"Yes","No","Yes",5827.2,0.8,4,"FVZ",3200,19324.03,0.06,10109.25,"little complex","medium","high",9214.78,0.476856018128724,3.159140625
2017-09-27,"649244","SE","SECTION_020137-0.8_011",1465,"Yes","No","Yes",5827.2,0.8,4,"FVZ",3200,19324.03,0.06,10109.25,"little complex","medium","high",9214.78,0.476856018128724,3.159140625
2017-09-27,"649244","SE","SECTION_020137-0.8_012",1465,"Yes","No","Yes",5827.2,0.8,4,"FVZ",3200,19324.03,0.06,9831.72,"little complex","medium","high",9492.31,0.491217929179369,3.0724125
2017-09-27,"44644771","PL","SECTION_0224642-1.5",1080,"No","Yes","No",7386.457,1.5,4,"KB",3000,17161.17,5036.65,12217.47,"little complex","medium","high",4943.7,0.288074764133215,4.07249
2017-09-27,"442483","DE","SECTION_0017555-4_001",360,"No","No","No",48796,4,4,"WB",4000,50733.8,31606.09,44028,"not complex","high","high",6705.8,0.132176182347863,11.007
2017-09-27,"442483","DE","SECTION_0017555-4_002",360,"No","No","No",48796,4,4,"WB",4000,50733.8,31606.09,44028,"not complex","high","high",6705.8,0.132176182347863,11.007
2017-09-28,"44144594","NL","SECTION_0012225-2_011",360,"Yes","No","No",19796,2,4,"CRNI",7000,85469.22,22585.61,46572.89,"not complex","low","high",38896.33,0.455091669258243,6.65327
2017-09-28,"44144594","NL","SECTION_0012225-2_012",360,"Yes","No","No",19796,2,4,"CRNI",7000,85469.22,22585.61,46572.89,"not complex","low","high",38896.33,0.455091669258243,6.65327
2017-09-28,"44144594","NL","SECTION_0012225-2_014",360,"Yes","No","No",19796,2,4,"CRNI",7000,88065.25,22585.61,48438.78,"not complex","low","high",39626.47,0.449967155035613,6.91982571428571
2017-09-28,"44144594","NL","SECTION_0012225-2_014",360,"Yes","No","No",19796,2,4,"CRNI",7000,88065.25,22585.61,48438.78,"not complex","low","high",39626.47,0.449967155035613,6.91982571428571
2017-09-28,"4424551","DE","SECTION_0200924-2.45",504,"Yes","No","Yes",291271.488,2.35,4,"WB",69556,304308.89,190190.26,267159.8,"not complex","low","high",37149.09,0.122076913362603,3.84093104836391
2017-09-28,"4424551","DE","SECTION_0208045-4",180,"Yes","No","Yes",70097.517,3,4,"WB",14920,71097.98,45546.59,59933.41,"not complex","medium","high",11164.57,0.157030762336708,4.0169845844504
2017-09-28,"4424551","DE","SECTION_0204011-2.5",540,"Yes","No","Yes",20508.125,2.5,4,"WB",5500,28807.35,13326.9,24283.99,"not complex","low","high",4523.36,0.157021038033696,4.41527090909091
2017-09-28,"443158","AT","SECTION_0225104-1",720,"Yes","Yes","Yes",4329.2,1,4,"CRNI",10000,21055.52,4981.01,12324.67,"not complex","medium","high",8730.85,0.414658483856015,1.232467
2017-10-03,"4456159","FI","SECTION_0207741-2",1077,"No","Yes","No",23785.5,2,4,"EVZ",5000,33069.4,18388.59,27593.51,"little complex","low","high",5475.89,0.165587824393548,5.518702
2017-09-28,"4456159","FI","SECTION_020773-2",1257,"No","Yes","No",29229.475,2,4,"EVZ",5500,41008.11,22595.89,34635.3,"medium complex","low","high",6372.81,0.155403650643738,6.29732727272727
2017-09-28,"44644171","RU","SECTION_0221094-1.5",1269,"No","Yes","No",8884.238,1.5,4,"WB",3000,19687.59,5726.07,15667.55,"little complex","medium","high",4020.04,0.20419157448931,5.22251666666667
2017-10-02,"4456159","FI","SECTION_0018467-2",1257,"No","Yes","No",23393,2,4,"EVZ",5000,34661.25,18087.07,28960.32,"medium complex","low","high",5700.93,0.164475603159147,5.792064
2017-05-22,"44144489","CH","SECTION_021463-4_001",0,"No","Yes","Yes",6612.48,4,4,"CRNI",5040,88194.64,9696.77,31716.1,"not complex","high","high",56478.54,0.640385175334918,6.29287698412698
2017-05-22,"44144489","CH","SECTION_021463-4_002",0,"No","Yes","Yes",6612.48,4,4,"CRNI",5040,88194.64,9696.77,31716.1,"not complex","high","high",56478.54,0.640385175334918,6.29287698412698
2017-05-23,"4416422","CH","SECTION_0219028-1",2155,"No","No","No",33733,1,4,"CRNI",20000,194040.92,40211.42,63889.33,"complex","medium","high",130151.59,0.670743006165916,3.1944665
2017-05-23,"4416422","CH","SECTION_0219028-1",2155,"No","No","No",33733,1,4,"CRNI",20000,194040.92,40211.42,63889.33,"complex","medium","high",130151.59,0.670743006165916,3.1944665
2017-05-23,"44331","CH","SECTION_0009752-1.8_001",472,"No","No","Yes",10333.164,1.8,4,"FVZ",4002,17878.73,8267.17,13672.56,"not complex","medium","high",4206.17,0.235261117540228,3.41643178410795
2017-05-23,"443186","CH","SECTION_0012264-2_001",720,"No","Yes","No",6381,2,4,"WB",3000,19872.45,4000.83,9202.8,"little complex","low","high",10669.65,0.536906621981688,3.0676
2017-05-23,"44331","CH","SECTION_0015659-2_001",990,"No","No","Yes",8460.672,2,4,"FVZ",4006,18513.73,6919.19,13606.01,"little complex","low","high",4907.72,0.265085425789401,3.39640788816775
2017-05-23,"44331","CH","SECTION_020713-1.5_002",720,"No","No","Yes",8300,1.5,4,"FVZ",5000,13196.95,6666.33,10802.85,"not complex","medium","high",2394.1,0.181413129548873,2.16057
2017-05-09,"4412627","DE","SECTION_0016550-0.8",270,"Yes","Yes","Yes",4408.2,0.8,4,"CRNI",15000,25370.49,6048.81,14112.95,"not complex","medium","high",11257.54,0.443725761701883,0.940863333333333
2017-05-09,"4412627","DE","SECTION_0016550-0.8",270,"Yes","Yes","Yes",4408.2,0.8,4,"CRNI",15000,25370.49,6048.81,14112.95,"not complex","medium","high",11257.54,0.443725761701883,0.940863333333333
2017-05-09,"4412627","DE","SECTION_0016550-0.8",270,"Yes","Yes","Yes",4408.2,0.8,4,"CRNI",15000,28605.54,6987.4,15073.22,"not complex","medium","high",13532.32,0.473066406017855,1.00488133333333
2017-05-09,"4412627","DE","SECTION_0016550-0.8",270,"Yes","Yes","Yes",4408.2,0.8,4,"CRNI",15000,28605.54,6987.4,15073.22,"not complex","medium","high",13532.32,0.473066406017855,1.00488133333333
2017-05-09,"68518","BE","SECTION_0210500-1",360,"Yes","No","No",61701,1,4,"KB",40000,68192.8,46245.63,67616.48,"not complex","medium","high",576.320000000007,0.00845133210544232,1.690412
2017-05-09,"68518","BE","SECTION_0210500-1",360,"No","No","No",61701,1,4,"KB",40000,68192.8,46245.63,66817.05,"not complex","medium","high",1375.75,0.0201744172405298,1.67042625
2017-05-10,"4463444","DE","SECTION_0017624-1.5_001",720,"Yes","Yes","Yes",12607,1.5,1,"CRNI",7000,67792.27,15696.47,31523.99,"not complex","medium","low",36268.28,0.534991378810593,4.50342714285714
2017-05-10,"443976","AT","SECTION_0205774-2",618,"Yes","No","Yes",6201.5,2,4,"WB",5000,13761.8,4080.11,9515.67,"not complex","low","high",4246.13,0.308544667122033,1.903134
2017-05-10,"44144915","GR","SECTION_0011452-4.5",360,"No","No","Yes",43626.375,4.5,4,"WB",5000,43698.85,28482.79,38571.82,"little complex","high","high",5127.03,0.11732642849869,7.714364
2017-05-10,"4456158","CZ","SECTION_0004647-0.62",456,"No","Yes","Yes",1065.873,0.62,4,"FVZ",3000,6624.15,1278.1,4921.26,"not complex","medium","high",1702.89,0.257072982948756,1.64042
2017-05-10,"446672","BR","SECTION_0017217-4",360,"Yes","No","No",31033.013,3,4,"WB",3500,56627.21,21613.27,29557.35,"not complex","medium","high",27069.86,0.478036265604468,8.44495714285714
2017-05-10,"4412443","FR","SECTION_0015919-5",720,"No","Yes","No",52281,5,4,"WB",4500,75931.25,34947.01,51456.56,"complex","high","high",24474.69,0.32232697341345,11.4347911111111
2017-05-10,"4412443","FR","SECTION_0015919-5",720,"No","Yes","No",52281,5,4,"WB",4500,75931.25,34947.01,51456.56,"complex","high","high",24474.69,0.32232697341345,11.4347911111111
2017-05-10,"4414226","DE","SECTION_0009228-1.25_014",1581,"No","No","Yes",8538,1.25,4,"FVZ",6000,16760.64,6945.96,13150.36,"little complex","medium","high",3610.28,0.215402275808084,2.19172666666667
2017-05-10,"4412443","FR","SECTION_0009626-4.5",540,"No","Yes","No",105229.25,3.5,4,"WB",20000,116667.2,70551.95,92155.31,"not complex","high","high",24511.89,0.210100953824211,4.6077655
2017-05-10,"4412443","FR","SECTION_0010879-4",720,"No","Yes","No",158585.7,4,4,"WB",19500,153402.99,106011.15,137921.31,"little complex","high","high",15481.68,0.10092163131892,7.07288769230769
2017-05-10,"4412443","FR","SECTION_0010879-4",720,"No","Yes","No",158585.7,4,4,"WB",19500,153402.99,106011.15,137921.31,"little complex","high","high",15481.68,0.10092163131892,7.07288769230769
2017-05-10,"4412443","FR","SECTION_0010879-4",720,"No","Yes","No",158585.7,4,4,"WB",19500,153402.99,106011.15,137921.31,"little complex","high","high",15481.68,0.10092163131892,7.07288769230769
2017-05-10,"4412443","FR","SECTION_0015428-4.5",720,"No","Yes","No",24480.225,3.5,4,"WB",3000,32905.08,18073,28684,"little complex","high","high",4221.08,0.128280496506922,9.56133333333333
2017-05-10,"4412443","FR","SECTION_0008941-4.5",540,"No","Yes","No",38822.175,3.5,4,"WB",6000,50836.5,26773.22,40228.21,"not complex","high","high",10608.29,0.208674672725306,6.70470166666667
2017-05-16,"4447615","DE","SECTION_0009484-1.5",539,"Yes","No","No",22431.375,1.5,4,"FVZ",5000,46215,18340.56,30781.85,"not complex","medium","high",15433.15,0.333942442929785,6.15637
2017-05-16,"4447615","DE","SECTION_0009484-1.5",539,"Yes","No","No",22431.375,1.5,4,"FVZ",5000,46215,18340.56,30781.85,"not complex","medium","high",15433.15,0.333942442929785,6.15637
2017-05-16,"4447615","DE","SECTION_0009484-1.5",539,"Yes","No","No",22431.375,1.5,4,"FVZ",5000,46215,18340.56,30781.85,"not complex","medium","high",15433.15,0.333942442929785,6.15637
2017-05-16,"4447615","DE","SECTION_0009484-1.5",539,"Yes","No","No",22431.375,1.5,4,"FVZ",5000,46215,18340.56,30781.85,"not complex","medium","high",15433.15,0.333942442929785,6.15637
2017-05-16,"44144421","DE","SECTION_0016107-2",427,"No","No","Yes",19154,2,4,"FVZ",20000,31220.8,16242.59,22557.75,"not complex","low","high",8663.05,0.277476874391431,1.1278875
2017-05-16,"4459857","FR","SECTION_0017458-0.9",1415,"Yes","No","No",74757.043,0.9,4,"FVZ",40005,117914.34,63387.98,98192.4,"little complex","medium","high",19721.94,0.16725650162652,2.45450318710161
2017-05-16,"4459857","FR","SECTION_0017458-0.9",1415,"Yes","No","No",74757.043,0.9,4,"FVZ",40005,117914.34,63387.98,98192.4,"little complex","medium","high",19721.94,0.16725650162652,2.45450318710161
2017-05-16,"441432","NL","SECTION_0017484-2.5",720,"No","Yes","No",18715.562,2.5,4,"WB",3868.8,46245.32,15178.18,40174.75,"little complex","low","high",6070.57,0.131268850556121,10.3842922870141
2017-05-16,"441432","NL","SECTION_0017484-2.5",720,"No","Yes","No",18715.562,2.5,4,"WB",3868.8,46245.32,15178.18,40174.75,"little complex","low","high",6070.57,0.131268850556121,10.3842922870141
2017-05-16,"441432","NL","SECTION_0017484-2.5",720,"No","Yes","No",18715.562,2.5,4,"WB",3868.8,47441.87,15178.18,37905.26,"little complex","low","high",9536.61,0.201016739011342,9.79767886683209
2017-05-16,"441432","NL","SECTION_0017484-2.5",720,"No","Yes","No",18715.562,2.5,4,"WB",3868.8,47441.87,15178.18,37905.26,"little complex","low","high",9536.61,0.201016739011342,9.79767886683209
2017-05-16,"4412443","FR","SECTION_0009626-4.5",540,"Yes","Yes","No",105229.25,3.5,4,"WB",20000,220534.73,67280.61,145432.77,"not complex","high","high",75101.96,0.340544820310162,7.2716385
2017-05-16,"4412443","FR","SECTION_0009626-4.5",540,"Yes","Yes","No",105229.25,3.5,4,"WB",20000,220534.73,67280.61,145432.77,"not complex","high","high",75101.96,0.340544820310162,7.2716385
2017-05-16,"4412627","DE","SECTION_0016552-0.8",270,"Yes","Yes","Yes",1911.8,0.8,4,"CRNI",5000,13482.97,3026.29,8301.58,"not complex","medium","high",5181.39,0.384291443205763,1.660316
2017-05-16,"4412627","DE","SECTION_0016552-0.8",270,"Yes","Yes","Yes",1911.8,0.8,4,"CRNI",5000,13482.97,3026.29,8301.58,"not complex","medium","high",5181.39,0.384291443205763,1.660316
2017-05-16,"4459857","FR","SECTION_0017988-0.9",1417,"Yes","No","No",24480.225,0.9,4,"FVZ",10000,36869.3,20762.43,36074.02,"little complex","medium","high",795.280000000006,0.0215702495029742,3.607402
2017-05-16,"4412627","DE","SECTION_0016988-1",270,"Yes","Yes","Yes",1935.5,1,4,"CRNI",5000,12387.93,2561.06,7945.23,"not complex","medium","high",4442.7,0.358631345188421,1.589046
2017-05-16,"4412627","DE","SECTION_0016988-1",270,"Yes","Yes","Yes",1935.5,1,4,"CRNI",5000,12387.93,2561.06,7945.23,"not complex","medium","high",4442.7,0.358631345188421,1.589046
2017-05-17,"44129441","DE","SECTION_0215690-4",180,"No","No","Yes",232674,3,4,"WB",65000,288260.23,160852.82,214356.9,"not complex","medium","high",73903.33,0.256377128402347,3.29779846153846
2017-05-17,"44129441","DE","SECTION_0215690-4",180,"No","No","Yes",232674,3,4,"WB",65000,288398.66,160852.82,214356.9,"not complex","medium","high",74041.76,0.256734063882266,3.29779846153846
2017-05-17,"44129441","DE","SECTION_0215690-4",180,"No","No","Yes",232674,3,4,"WB",65000,288476.97,160852.82,214356.9,"not complex","medium","high",74120.07,0.256935830960787,3.29779846153846
2017-05-17,"44129441","DE","SECTION_0215690-4",180,"No","No","Yes",232674,3,4,"WB",65000,288260.23,160852.82,214356.9,"not complex","medium","high",73903.33,0.256377128402347,3.29779846153846
2017-05-17,"446448144","DE","SECTION_0012462-1.2",660,"Yes","Yes","Yes",10286.64,1.2,4,"FVZ",3000,24401.52,8401.72,22709.91,"not complex","medium","high",1691.61,0.069323960146745,7.56997
2017-05-17,"446448144","DE","SECTION_0012462-1.2",660,"Yes","Yes","Yes",10286.64,1.2,3,"FVZ",3000,30686.76,8401.72,26296.29,"not complex","medium","medium",4390.47,0.1430737555871,8.76543
2017-05-17,"4464157","DE","SECTION_0009057-4",360,"No","Yes","No",10102.95,3,4,"FVZ",3000,14942.85,8024.39,13785.73,"not complex","medium","high",1157.12,0.0774363658873642,4.59524333333333
2017-05-17,"4464157","DE","SECTION_0009057-4",360,"No","Yes","No",10102.95,3,4,"FVZ",3000,14942.85,8024.39,13785.73,"not complex","medium","high",1157.12,0.0774363658873642,4.59524333333333
2017-05-17,"4464157","DE","SECTION_0009057-4",360,"No","Yes","No",10102.95,3,4,"FVZ",3000,14942.85,8024.39,13785.73,"not complex","medium","high",1157.12,0.0774363658873642,4.59524333333333
2017-05-17,"4464157","DE","SECTION_0009057-4",360,"No","Yes","No",10102.95,3,4,"FVZ",3000,14942.85,8024.39,13785.73,"not complex","medium","high",1157.12,0.0774363658873642,4.59524333333333
2017-05-17,"4464157","DE","SECTION_0009057-4",360,"No","Yes","No",10102.95,3,4,"FVZ",3000,14942.85,8024.39,13785.73,"not complex","medium","high",1157.12,0.0774363658873642,4.59524333333333
2017-05-17,"4464157","DE","SECTION_0009067-2.5",360,"No","Yes","No",7506.562,2.5,4,"FVZ",3000,11707.8,5943.03,11099.89,"not complex","low","high",607.91,0.0519235039887938,3.69996333333333
2017-05-17,"4464157","DE","SECTION_0009067-2.5",360,"No","Yes","No",7506.562,2.5,4,"FVZ",3000,11707.8,5943.03,11099.89,"not complex","low","high",607.91,0.0519235039887938,3.69996333333333
2017-05-17,"4464157","DE","SECTION_0009067-2.5",360,"No","Yes","No",7506.562,2.5,4,"FVZ",3000,11707.8,5943.03,11099.89,"not complex","low","high",607.91,0.0519235039887938,3.69996333333333
2017-05-17,"4464157","DE","SECTION_0009067-2.5",360,"No","Yes","No",7506.562,2.5,4,"FVZ",3000,11707.8,5943.03,11099.89,"not complex","low","high",607.91,0.0519235039887938,3.69996333333333
2017-05-17,"4464157","DE","SECTION_0009067-2.5",360,"No","Yes","No",7506.562,2.5,4,"FVZ",3000,11707.8,5943.03,11099.89,"not complex","low","high",607.91,0.0519235039887938,3.69996333333333
2017-05-17,"4464157","DE","SECTION_0009067-2.5",360,"No","Yes","No",7506.562,2.5,4,"FVZ",3000,11707.8,5943.03,11099.89,"not complex","low","high",607.91,0.0519235039887938,3.69996333333333
2017-05-17,"64619","DE","SECTION_0016424-0.75",1238,"Yes","Yes","Yes",11215.688,0.75,1,"FVZ",3000,47231.73,11239.46,31286.37,"little complex","medium","low",15945.36,0.337598474584776,10.42879
2017-05-17,"4412226","DE","SECTION_0016992-1.5",360,"No","No","No",24727.5,1.5,4,"WB",20000,40155.7,16190.94,28945.94,"not complex","medium","high",11209.76,0.279157379898744,1.447297
2017-05-23,"4414442","AE","SECTION_0016496-2",1029,"No","No","No",85820.91,2,4,"WB",19180,96716.49,56915.56,76106.63,"little complex","low","high",20609.86,0.2130956158562,3.96802033368092
2017-05-23,"4414442","AE","SECTION_0016496-2",1029,"No","No","No",85820.91,2,4,"WB",19180,96716.49,56915.56,76106.63,"little complex","low","high",20609.86,0.2130956158562,3.96802033368092
2017-05-23,"4414196","NL","SECTION_0014595-4",720,"No","Yes","No",24786.375,3,1,"WB",5000,37111.48,17779.56,28759.33,"little complex","medium","low",8352.15,0.225055697051155,5.751866
